100 1.5967e-05
600 0.000134791
1100 0.000254272
1600 0.000357511
2100 0.000523795
2600 0.0007115
3100 0.000933437
3600 0.000894553
4100 0.0011224
4600 0.00129122
5100 0.00149166
5600 0.00180006
6100 0.00199517
6600 0.0018503
7100 0.00208966
7600 0.00229242
8100 0.00244249
8600 0.00275213
9100 0.0028403
9600 0.00312414
10100 0.003267
10600 0.003765
11100 0.003808
11600 0.004502
12100 0.006071
12600 0.004677
13100 0.004858
13600 0.004096
14100 0.004355
14600 0.005838
15100 0.004812
15600 0.00658
16100 0.007045
16600 0.007543
17100 0.007571
17600 0.006221
18100 0.007905
18600 0.00667
19100 0.008054
19600 0.008825
20100 0.007634
20600 0.009975
21100 0.008935
21600 0.008347
22100 0.008785
22600 0.009369
23100 0.009849
23600 0.012101
24100 0.012471
24600 0.0104
25100 0.01025
25600 0.008299
26100 0.00916
26600 0.010492
27100 0.009978
27600 0.011117
28100 0.010192
28600 0.009577
29100 0.010485
29600 0.012166
